"Version","No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"5.0; 500; 4.1; 410; 4.0; 400; 3.5; 41","1","VCDSA23424","VMSA-2011-0009:VMware hosted product updates, ESX patches and VI Client update resolve multiple security issue","HIGH","","31 May 2011","CVE-2009-4536; CVE-2010-1188; CVE-2009-3080; CVE-2010-2240; CVE-2011-2146; CVE-2011-1787; CVE-2011-2145; CVE-2011-2217","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23424","ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 41 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.7; 6.5; 6.0","2","VCDSA23557","VMSA-2019-0012:VMware ESXi, Workstation and Fusion updates address out-of-bounds read/write vulnerabilities","HIGH","6.3-8.5","31 July 2019","CVE-2019-5521; CVE-2019-5684","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23557","ESXi | 6.7 | Any | CVE-2019-5521/CVE-2019-5684 | 6.3/8.5 | Important | ESXi670-201904101-SG | see VMSA-2018-0025 | None<br>ESXi | 6.5 | Any | CVE-2019-5521/CVE-2019-5684 | 6.3/8.5 | Important | ESXi650-201903001 | see VMSA-2018-0025 | None<br>ESXi | 6.0 | Any | CVE-2019-5521/CVE-2019-5684 | N/A | N/A | Not affected | N/A | N/A<br>Workstation | 15.x | Any | CVE-2019-5521/CVE-2019-5684 | 7.7/8.5 | Important | 15.0.3 | see VMSA-2018-0025 | None<br>Workstation | 14.x | Any | CVE-2019-5521/CVE-2019-5684 | 7.7/8.5 | Important | 14.1.6 | see VMSA-2018-0025 | None<br>Fusion | 11.x | OSX | CVE-2019-5521/CVE-2019-5684 | 7.7/8.5 | Important | 11.0.3 | see VMSA-2018-0025 | None<br>Fusion | 10.x | OSX | CVE-2019-5521/CVE-2019-5684 | 7.7/8.5 | Important | 10.1.6 | see VMSA-2018-0025 | None"
"4.1; 410; 4.0; 400; 3.5","3","VCDSA23404","VMSA-2010-0018:VMware hosted products and ESX patches resolve multiple security issues","HIGH","","30 November 2010","CVE-2010-4295; CVE-2010-4296; CVE-2010-4297; CVE-2010-4294","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23404","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5","4","VCDSA23366","VMSA-2008-0019:VMware Hosted products and patches for ESX and ESXi resolve a CRITICAL security issue and update bzip2","CRITICAL","","30 November 2008","CVE-2008-4917; CVE-2008-1372","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23366","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.7; 670; 6.5; 650; 6.0; 600; 5.5; 550; 5.1; 510; 5.0; 500; 5.5 U3","5","VCDSA23482","VMSA-2015-0007:VMware vCenter and ESXi updates address CRITICAL security issues.","CRITICAL","","29 September 2015","CVE-2015-5177; CVE-2015-2342; CVE-2015-1047; CVE-2105-2342","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23482","vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 u3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.7 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 670 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5","6","VCDSA23364","VMSA-2008-0017:Updated ESX packages for libxml2, ucd-snmp, libtiff","MEDIUM","","29 October 2008","CVE-2008-3281; CVE-2008-0960; CVE-2008-2327; CVE-2008-3529","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23364","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"9.1.x.x; 9.0.x.x; 5.x; 5.0.x, 5.1.x","7","VCDSA38017","VMSA-2026-0006.1: VMware ESX, vCenter, Workstation, and Fusion updates address multiple vulnerabilities (CVE-2026-59309, CVE-2026-59310, CVE-2026-47876, CVE-2026-41703, CVE-2026-41709)","CRITICAL","2.7-9.8","29 July 2026","CVE-2026-59309; CVE-2026-59310; CVE-2026-47876; CVE-2026-41703; CVE-2026-41709","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/38017","VMware Cloud Foundation, VMware vSphere Foundation | vCenter | 9.1.x.x | Any | CVE-2026-59309, CVE-2026-59310 | 9.8 | Critical | [1] 9.1.0.0300 | None | FAQ<br>VMware Cloud Foundation, VMware vSphere Foundation | vCenter | 9.0.x.x | Any | CVE-2026-59309, CVE-2026-59310 | 9.8 | Critical | 9.0.2.0100 | None | FAQ<br>VMware Cloud Foundation | vCenter | 5.x | Any | CVE-2026-59309, CVE-2026-59310 | 9.8 | Critical | Async patch to 8.0 U3k | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation, VMware vSphere Foundation | ESX | 9.1.x.x | Any | CVE-2026-47876 | 9.3 | Critical | ESXi-9.1.0.0200-25557999 | None | FAQ<br>VMware Cloud Foundation, VMware vSphere Foundation | ESX | 9.0.x.x | Any | CVE-2026-47876 | 9.3 | Critical | ESXi-9.0.2.0100-25595025 | None | FAQ<br>VMware ESX | N/A | 8.0 | Any | CVE-2026-47876 | 9.3 | Critical | ESXi80U3k-25595708 | None | FAQ<br>VMware ESX | N/A | 8.0 | Any | CVE-2026-47876 | 9.3 | Critical | ESXi80U2f-25626445 | None | FAQ<br>VMware ESX | N/A | 7.0 | Any | CVE-2026-47876 | 9.3 | Critical | Contact Broadcom Support if you have extended support contract. | None | FAQ<br>VMware Cloud Foundation | ESX | 5.x | Any | CVE-2026-47876 | 9.3 | Critical | Async Patching Guide: KB88287 | None | FAQ<br>VMware Telco Cloud Platform | ESX | 5.0.x, 5.1.x | Any | CVE-2026-47876 | 9.3 | Critical | KB449886 | None | None<br>VMware Cloud Foundation, VMware vSphere Foundation | ESX | 9.1.x.x | Any | CVE-2026-41703 | 7.6 | Important | ESXi-9.1.0.0-25370933 | None | None<br>VMware Cloud Foundation, VMware vSphere Foundation | ESX | 9.0.x.x | Any | CVE-2026-41703 | 7.6 | Important | ESXi-9.0.2.0100-25595025 | None | None<br>VMware ESX | N/A | 8.0 | Any | CVE-2026-41703 | 7.6 | Important | ESXi80U3i-25205845 | None | None<br>VMware Workstation | N/A | 25H2 | Any | CVE-2026-41703 | 2.7 | Low | 26H1 | None | None<br>VMware Fusion | N/A | 25H2 | Any | CVE-2026-41703 | 2.7 | Low | 26H1 | None | None<br>VMware Cloud Foundation | ESX | 5.x | Any | CVE-2026-41703 | 7.6 | Important | 5.2.3 | None | Async Patching Guide: KB88287<br>VMware Telco Cloud Platform | ESX | 5.0.x, 5.1.x | Any | CVE-2026-41703 | 7.6 | Important | KB449886 | None | None<br>VMware Cloud Foundation, VMware vSphere Foundation | ESX | 9.1.x.x | Any | CVE-2026-41709 | 2.7 | Low | ESXi-9.1.0.0-25370933 | None | None<br>VMware Cloud Foundation, VMware vSphere Foundation | ESX | 9.0.x.x | Any | CVE-2026-41709 | 2.7 | Low | ESXi-9.0.2.0100-25595025 | None | None<br>VMware ESX | N/A | 8.0 | Any | CVE-2026-41709 | 2.7 | Low | ESXi80U3j-25429389 | None | None<br>VMware Cloud Foundation | ESX | 5.x | Any | CVE-2026-41709 | 2.7 | Low | 5.2.4 | None | Async Patching Guide: KB88287<br>VMware Telco Cloud Platform | ESX | 5.0.x, 5.1.x | Any | CVE-2026-41709 | 2.7 | Low | KB449886 | None | None"
"5.1; 510; 5.0; 4.1; 410; 4.0; 400; 500","8","VCDSA23453","VMSA-2013-0009:VMware vSphere, ESX and ESXi updates to third party libraries","HIGH","","29 July 2013","CVE-2013-1662; CVE-2013-0169; CVE-2013-0166; CVE-2013-0338; CVE-2013-2116; CVE-2013-0268; CVE-2013-0871","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23453","vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.0; 500; 4.1; 410; 4.0; 400; 3.5; 5.1; 2; 350","9","VCDSA23442","VMSA-2013-0001:VMware vSphere security updates for the authentication service and third party libraries","MEDIUM","","29 January 2013","CVE-2013-1406; CVE-2013-1405; CVE-2011-3102; CVE-2012-2807; CVE-2012-4244; CVE-2011-1202; CVE-2011-3970; CVE-2012-2825; CVE-2012-2870; CVE-2012-2871","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23442","vCenter Server | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 350 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5","10","VCDSA23385","VMSA-2009-0008:ESX Service Console update for krb5","HIGH","","28 June 2009","CVE-2009-0846; CVE-2009-0845; CVE-2009-0844","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23385","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.0; 500; 4.1; 410; 4.0; 400; 3.5","11","VCDSA23405","VMSA-2012-0001:VMware ESXi and ESX updates to third party library and ESX Service Console","HIGH","","28 January 2012","CVE-2011-0726; CVE-2011-1078; CVE-2011-1079; CVE-2011-1080; CVE-2011-1093; CVE-2011-1163; CVE-2011-1166; CVE-2011-1170; CVE-2011-1171; CVE-2011-1172; CVE-2011-1494; CVE-2011-1495; CVE-2011-1577; CVE-2011-1763; CVE-2010-4649; CVE-2011-0695; CVE-2011-0711; CVE-2011-1044; CVE-2011-1182; CVE-2011-1573; CVE-2011-1576; CVE-2011-1593; CVE-2011-1745; CVE-2011-1746; CVE-2011-1776; CVE-2011-1936; CVE-2011-2022; CVE-2011-2213; CVE-2011-2492; CVE-2011-1780; CVE-2011-2525; CVE-2011-2689; CVE-2011-2482; CVE-2011-2491; CVE-2011-2495; CVE-2011-2517; CVE-2011-2519; CVE-2011-2901; CVE-2011-2192; CVE-2010-2059; CVE-2011-3378; CVE-2010-0547; CVE-2010-0787; CVE-2011-1678; CVE-2011-2522; CVE-2011-2694; CVE-2009-3720; CVE-2010-3493; CVE-2011-1015; CVE-2011-1521; CVE-2009-3560; CVE-2010-1634; CVE-2010-2089","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23405","ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5","12","VCDSA23382","VMSA-2009-0001:ESX patches address an issue loading corrupt virtual disks and update Service Console packages","MEDIUM","","28 January 2009","CVE-2008-4914; CVE-2008-4309; CVE-2008-4226; CVE-2008-4225","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23382","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"4.1; 410; 5.0; 5.0.0; 4.0; 3.5","13","VCDSA23437","VMSA-2012-0013:VMware vSphere and vCOps updates to third party libraries","HIGH","","28 August 2012","CVE-2010-4180; CVE-2010-4252; CVE-2011-0014; CVE-2011-4108; CVE-2011-4109; CVE-2011-4576; CVE-2011-4577; CVE-2011-4619; CVE-2012-0050; CVE-2012-2110; CVE-2011-1833; CVE-2011-2484; CVE-2011-2496; CVE-2011-3188; CVE-2011-3209; CVE-2011-3363; CVE-2011-4110; CVE-2011-1020; CVE-2011-4132; CVE-2011-4324; CVE-2011-4325; CVE-2012-0207; CVE-2011-2699; CVE-2012-1583; CVE-2010-2761; CVE-2010-4410; CVE-2011-3597; CVE-2012-0841; CVE-2009-5029; CVE-2009-5064; CVE-2010-0830; CVE-2011-1089; CVE-2011-4609; CVE-2012-0864; CVE-2011-4128; CVE-2012-1569; CVE-2012-1573; CVE-2012-0060; CVE-2012-0061; CVE-2012-0815; CVE-2012-0393; CVE-2011-5057; CVE-2012-0391; CVE-2012-0392; CVE-2012-0394","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23437","vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.5; 550; 5.1; 510; 5.0; 500","14","VCDSA23446","VMSA-2014-0005:VMware Workstation, Player, Fusion, and ESXi patches address a guest privilege escalation","HIGH","","27 May 2014","CVE-2014-3793","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23446","ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | "
"4.1; 410; 4.0; 400; 3.5; 5.0","15","VCDSA23430","VMSA-2012-0006:VMware ESXi and ESX address several security issues","HIGH","","27 March 2012","CVE-2012-1515; CVE-2011-2482; CVE-2011-3191; CVE-2011-4348; CVE-2011-4862","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23430","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.1; 510; 5.0; 500; 4.1; 410; 4.0; 400","16","VCDSA23455","VMSA-2013-0011:VMware ESXi and ESX address an NFC Protocol Unhandled Exception","MEDIUM","","27 August 2013","CVE-2013-5970; CVE-2013-5971; CVE-2013-1661","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23455","ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5","17","VCDSA23361","VMSA-2008-0014:Updates to VMware Workstation, VMware Player, VMware ACE, VMware Server, VMware ESX, VMware VCB address information disclosure, privilege escalation and other security issues.","HIGH","","27 August 2008","CVE-2008-2101; CVE-2007-5269; CVE-2008-1447; CVE-2008-3691; CVE-2008-3692; CVE-2008-3693; CVE-2008-3694; CVE-2008-3695; CVE-2007-5438; CVE-2008-3696; CVE-2008-3697; CVE-2008-3698; CVE-2008-1806; CVE-2008-1807; CVE-2008-1808; CVE-2007-5503","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23361","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"7.0; 6.7; 6.5","18","VCDSA23579","VMSA-2020-0012:VMware ESXi, Workstation and Fusion updates address out-of-bounds read vulnerability","HIGH","","26 May 2020","CVE-2020-3960","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23579","ESXi | 7.0 | Any | CVE-2020-3960 | N/A | N/A | Unaffected | N/A | N/A<br>ESXi | 6.7 | Any | CVE-2020-3960 | 7.1 | important | ESXi670-202006401-SG | None | None<br>ESXi | 6.5 | Any | CVE-2020-3960 | 7.1 | important | ESXi650-202005401-SG | None | None<br>Workstation | 15.x | Any | CVE-2020-3960 | 7.1 | important | 15.5.5 | None | None<br>Fusion | 11.x | Any | CVE-2020-3960 | 7.1 | important | 11.5.5 | None | None"
"3.5; 4.0","19","VCDSA23384","VMSA-2009-0007:VMware Hosted products and ESX and ESXi patches resolve security issues","MEDIUM","","26 May 2009","CVE-2009-1805; CVE-2009-0040; CVE-2008-1382","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23384","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.7; 670; 6.5; 650; 6.0; 600","20","VCDSA23550","VMSA-2019-0005:VMware ESXi, Workstation and Fusion updates address multiple security issues.","CRITICAL","","26 March 2019","CVE-2019-5514; CVE-2019-5515; CVE-2019-5518; CVE-2019-5519; CVE-2019-5524","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23550","ESXi | 6.7 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 670 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.0; 6.5; 650; 6.0 U3; 600; 6.0 U2; 6.0 U1; 5.5; 550; 60U2; 60U1","21","VCDSA23517","VMSA-2017-0006:VMware ESXi, Workstation and Fusion updates address CRITICAL and MEDIUM security issues","CRITICAL","","26 March 2017","CVE-2017-4902; CVE-2017-4903; CVE-2017-4904; CVE-2017-4905","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23517","ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 U1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 60U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 60U1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.1; 510; 5.0; 500; 4.0; 400; 4.1; 410; 2","22","VCDSA23409","VMSA-2013-0004:VMware ESXi and ESX security update for third party library","MEDIUM","","26 March 2013","CVE-2013-1899; CVE-2013-1900; CVE-2013-1901; CVE-2012-5134","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23409","ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.7; 670; 6.5; 6.0; 5.5","23","VCDSA23542","VMSA-2018-0016:VMware ESXi, Workstation, and Fusion updates address multiple out-of-bounds read vulnerabilities","HIGH","","26 June 2018","CVE-2018-6965; CVE-2018-6966; CVE-2018-6967","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23542","ESXi | 6.7 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 670 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5","24","VCDSA23358","VMSA-2008-0011:Updated ESX service console packages for Samba and vmnix","MEDIUM","","26 July 2008","CVE-2007-5001; CVE-2007-6151; CVE-2007-6206; CVE-2008-0007; CVE-2008-1367; CVE-2008-1375; CVE-2008-1669; CVE-2006-4814; CVE-2008-1105","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23358","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"4.1; 410; 4.0; 400","25","VCDSA23422","VMSA-2011-0007:VMware ESXi and ESX Denial of Service and third party updates for Likewise components and ESX Service Console","MEDIUM","","26 April 2011","CVE-2011-1785; CVE-2011-1786; CVE-2010-1324; CVE-2010-1323; CVE-2010-4020; CVE-2010-4021; CVE-2010-2240","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23422","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | "
