"Version","No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"6.7; 6.5; 6.0","19","VCDSA23563","VMSA-2019-0018:VMware vCenter Server Appliance updates address sensitive information disclosure vulnerability in backup and restore functions","MEDIUM","6.8","22 October 2019","CVE-2019-5537; CVE-2019-5538","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23563","vCenter Server Appliance | 6.7 | Virtual Appliance | CVE-2019-5537, CVE-2019-5538 | 6.8 | Moderate | 6.7u3a | None | KB75156<br>vCenter Server Appliance | 6.5 | Virtual Appliance | CVE-2019-5537, CVE-2019-5538 | 6.8 | Moderate | 6.5u3d | None | KB75156<br>vCenter Server Appliance | 6.0 | Virtual Appliance | CVE-2019-5537, CVE-2019-5538 | N/A | N/A | Unaffected | None | None"
"6.0; 5.5; 5.1; 5.0; 5.1 U3","20","VCDSA23477","VMSA-2016-0006:VMware vCenter Server updates address an HIGH cross-site scripting issue","HIGH","","22 May 2016","CVE-2016-2078","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23477","vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 U3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"7.0; 6.7; 6.5; 4.x; 3.x","21","VCDSA23617","VMSA-2021-0027:VMware vCenter Server updates address arbitrary file read and SSRF vulnerabilities","HIGH","","21 November 2021","CVE-2021-21980; CVE-2021-22049","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23617","vCenter Server | 7.0 | Any | CVE-2021-21980 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-21980 | 7.5 | important | 6.7 U3p | None | None<br>vCenter Server | 6.5 | Any | CVE-2021-21980 | 7.5 | important | 6.5 U3r | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21980 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21980 | 7.5 | important | 3.11 | None | None<br>vCenter Server | 7.0 | Any | CVE-2021-22049 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-22049 | 6.5 | moderate | 6.7 U3p | None | None<br>vCenter Server | 6.5 | Any | CVE-2021-22049 | 6.5 | moderate | 6.5 U3r | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22049 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22049 | 6.5 | moderate | 3.11 | None | None"
"8.0; 7.0; 5.x; 4.x","22","VCDSA24308","VMSA-2024-0011:VMware ESXi, Workstation, Fusion and vCenter Server updates address multiple security vulnerabilities (CVE-2024-22273, CVE-2024-22274, CVE-2024-22275)","HIGH","4.9-8.1","21 May 2024","CVE-2024-22273; CVE-2024-22274; CVE-2024-22275","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24308","ESXi | 8.0 | Any | CVE-2024-22273 | 7.4 | Important | ESXi80U2sb-23305545 | None | None<br>ESXi | 7.0 | Any | CVE-2024-22273 | 7.4 | Important | ESXi70U3sq-23794019 | None | None<br>Workstation | 17.x | Any | CVE-2024-22273 | 8.1 | Important | 17.5.1 [1] | None | None<br>Fusion | 13.x | MacOS | CVE-2024-22273 | 8.1 | Important | 13.5.1 [1] | None | None<br>Cloud Foundation (ESXi) | 5.x | Any | CVE-2024-22273 | 7.4 | Important | 5.1.1 | None | KB88287<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2024-22273 | 7.4 | Important | KB88287 | None | None<br>vCenter Server | 8.0 | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | 8.0 U2b | None | None<br>vCenter Server | 7.0 | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | 7.0 U3q | None | None<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | 5.1.1 | None | KB88287<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2024-22274, CVE-2024-22275 | 7.2, 4.9 | Important | KB88287 | None | None"
"7.0; 6.7; 6.5; 4.x; 3.x","23","VCDSA23599","VMSA-2021-0002:VMware ESXi and vCenter Server updates address multiple security vulnerabilities","CRITICAL","","21 February 2021","CVE-2021-21972; CVE-2021-21973; CVE-2021-21974","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23599","vCenter Server | 7.0 | Any | CVE-2021-21972 | 9.8 | critical | 7.0 U1c | KB82374 | None<br>vCenter Server | 6.7 | Any | CVE-2021-21972 | 9.8 | critical | 6.7 U3l | KB82374 | None<br>vCenter Server | 6.5 | Any | CVE-2021-21972 | 9.8 | critical | 6.5 U3n | KB82374 | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21972 | 9.8 | critical | 4.2 | KB82374 | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21972 | 9.8 | critical | 3.10.1.2 | KB82374 | None<br>[1] ESXi | 7.0 | Any | CVE-2021-21974 | 8.8 | important | ESXi70U1c-17325551 | KB76372 | None<br>[1] ESXi | 6.7 | Any | CVE-2021-21974 | 8.8 | important | ESXi670-202102401-SG | KB76372 | None<br>[1] ESXi | 6.5 | Any | CVE-2021-21974 | 8.8 | important | ESXi650-202102101-SG | KB76372 | None<br>[1] Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-21974 | 8.8 | important | 4.2 | KB76372 | None<br>[1] Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-21974 | 8.8 | important | [2] KB82705 | KB76372 | None<br>vCenter Server | 7.0 | Any | CVE-2021-21973 | 5.3 | moderate | 7.0 U1c | KB82374 | None<br>vCenter Server | 6.7 | Any | CVE-2021-21973 | 5.3 | moderate | 6.7 U3l | KB82374 | None<br>vCenter Server | 6.5 | Any | CVE-2021-21973 | 5.3 | moderate | 6.5 U3n | KB82374 | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21973 | 5.3 | moderate | 4.2 | KB82374 | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21973 | 5.3 | moderate | 3.10.1.2 | KB82374 | None"
"6.0 U2; 5.5 U3; 6.5; 6.0; 5.5","24","VCDSA23500","VMSA-2016-0022:VMware product updates address information disclosure vulnerabilities","HIGH","","20 November 2016","CVE-2016-7458; CVE-2016-7459; CVE-2016-7460","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23500","vCenter Server | 6.0 U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"8.0; 7.0; 5.x; 4.5.x","25","VCDSA25717","VMSA-2025-0010 : VMware ESXi, vCenter Server, Workstation, and Fusion updates address multiple vulnerabilities (CVE-2025-41225, CVE-2025-41226, CVE-2025-41227, CVE-2025-41228)","HIGH","4.3-8.8","20 May 2025","CVE-2025-41225; CVE-2025-41226; CVE-2025-41227; CVE-2025-41228","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25717","vCenter Server | 8.0 | Any | CVE-2025-41225, CVE-2025-41228 | 8.8, 4.3 | Important | 8.0 U3e | None | None<br>vCenter Server | 7.0 | Any | CVE-2025-41225 | 8.8 | Important | 7.0 U3v | None | None<br>VMware ESXi | 8.0 | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi80U3se-24659227 | None | None<br>VMware ESXi | 7.0 | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi70U3sv-24723868 | None | None<br>VMware Cloud Foundation (vCenter) | 5.x | Any | CVE-2025-41225, CVE-2025-41228 | 8.8, 4.3 | Important | Async patch to 8.0 U3e | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation (vCenter) | 4.5.x | Any | CVE-2025-41225 | 8.8 | Important | Async patch to 7.0 U3v | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation (ESXi) | 5.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | Async patch to ESXi80U3se-24659227 | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation (ESXi) | 4.5.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | Async patch to ESXi70U3sv-24723868 | None | Async Patching Guide: KB88287<br>VMware Telco Cloud Platform (ESXi) | 5.x, 4.x, 3.x, 2.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi80U3se-24659227 | None | None<br>VMware Telco Cloud Infrastructure (ESXi) | 3.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi80U3se-24659227 | None | None<br>VMware Telco Cloud Infrastructure (ESXi) | 2.x | Any | CVE-2025-41226, CVE-2025-41227, CVE-2025-41228 | 6.8, 5.5, 4.3 | Moderate | ESXi70U3sv-24723868 | None | None<br>VMware Workstation | 17.x | Any | CVE-2025-41227 | 5.5 | Moderate | 17.6.3 | None | None<br>VMware Fusion | 13.x | MacOS | CVE-2025-41227 | 5.5 | Moderate | 13.6.3 | None | None"
"6.7.0; 6.5 U2; 6.0 U3; 5.5 U3","26","VCDSA23540","VMSA-2018-0012:VMware vSphere, Workstation and Fusion updates enable Hypervisor-Assisted Guest Mitigations for Speculative Store Bypass issue.","MEDIUM","","20 May 2018","CVE-2018-3639; CVE-2018-3640","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23540","vCenter Server | 6.7.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.7 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 670 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | "
"8.0; 7.0; 5.x; 4.x","27","VCDSA23660","VMSA-2023-0014:VMware vCenter Server updates address multiple memory corruption vulnerabilities","HIGH","","20 June 2023","CVE-2023-20892; CVE-2023-20893; CVE-2023-20894; CVE-2023-20895; CVE-2023-20896","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23660","vCenter Server | 8.0 | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 8.0 U1b | None | None<br>vCenter Server | 8.0 | Any | CVE-2023-20896 | 5.9 | moderate | 8.0 U1b | None | None<br>vCenter Server | 7.0 | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 7.0 U3m | None | None<br>vCenter Server | 7.0 | Any | CVE-2023-20896 | 5.9 | moderate | 7.0 U3m | None | None<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 8.0 U1b | None | KB88287<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2023-20896 | 5.9 | moderate | 8.0 U1b | None | KB88287<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2023-20892 CVE-2023-20893 CVE-2023-20894 CVE-2023-20895 | 8.1 | important | 7.0 U3m | None | KB88287<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2023-20896 | 5.9 | moderate | 7.0 U3m | None | KB88287"
"2","28","VCDSA23460","VMSA-2013-0016:VMware ESXi and ESX unauthorized file access through vCenter Server and ESX","CRITICAL","","20 December 2013","CVE-2013-5973","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23460","vCenter Server | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.1; 5.0; 4.0; 5.1.0; 4.1","29","VCDSA23444","VMSA-2013-0003:VMware vCenter Server, ESXi and ESX address an NFC Protocol memory corruption and third party library security issues.","HIGH","","19 February 2013","CVE-2012-5134; CVE-2013-1659; CVE-2012-2110","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23444","vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"7.0; 4.x; 6.7; 3.x; 6.5","30","VCDSA23611","VMSA-2021-0020:VMware vCenter Server updates address multiple security vulnerabilities","CRITICAL","","18 September 2021","CVE-2021-21991; CVE-2021-21992; CVE-2021-21993; CVE-2021-22005; CVE-2021-22006; CVE-2021-22007; CVE-2021-22008; CVE-2021-22009; CVE-2021-22010; CVE-2021-22011; CVE-2021-22012; CVE-2021-22013; CVE-2021-22014; CVE-2021-22015; CVE-2021-22016; CVE-2021-22017; CVE-2021-22018; CVE-2021-22019; CVE-2021-22020","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23611","vCenter Server | 7.0 | Any | CVE-2021-22005 | 9.8 | critical | 7.0 U2c | KB85717 | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | 7.0 U2c | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-22011, CVE-2021-22018 | 6.5, 8.1 | important | 7.0 U2d | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22016, CVE-2021-22017 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22005 | 9.8 | critical | KB85718 (4.3) | KB85717 | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | KB85718 (4.3) | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22011, CVE-2021-22018 | 6.5, 8.1 | important | KB85718 (4.3.1) | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22016, CVE-2021-22017 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2021-22005 | 9.8 | critical | 6.7 U3o | KB85717 | FAQ<br>vCenter Server | 6.7 | Windows | CVE-2021-22005 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22011, CVE-2021-22016, CVE-2021-22017 | 4.3-8.8 | important | 6.7 U3o | None | FAQ<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2021-22007, CVE-2021-22015, CVE-2021-22014, CVE-2021-22019, CVE-2021-22020 | 5.0-7.8 | important | 6.7 U3o | None | FAQ<br>vCenter Server | 6.7 | Windows | CVE-2021-22007, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22018 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22005 | 9.8 | critical | KB85719 (3.10.2.2) | KB85717 | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22011, CVE-2021-22014, CVE-2021-22015, CVE-2021-22016, CVE-2021-22017, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | KB85719 (3.10.2.2) | None | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22018 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.5 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22008, CVE-2021-22009, CVE-2021-22011, CVE-2021-22017 | 4.3-8.8 | important | 6.5 U3q | None | FAQ<br>vCenter Server | 6.5 | Virtual Appliance | CVE-2..."
"7.0; 6.7; 6.5; 4.x","31","VCDSA23590","VMSA-2020-0023:VMware ESXi, Workstation, Fusion and NSX-T updates address multiple security vulnerabilities","CRITICAL","","18 October 2020","CVE-2020-3981; CVE-2020-3982; CVE-2020-3992; CVE-2020-3993; CVE-2020-3994; CVE-2020-3995","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23590","ESXi | 7.0 | Any | CVE-2020-3992 | 9.8 | critical | ESXi70U1a-17119627 | KB76372 | None<br>ESXi | 6.7 | Any | CVE-2020-3992 | 9.8 | critical | ESXi670-202011301-SG | KB76372 | None<br>ESXi | 6.5 | Any | CVE-2020-3992 | 9.8 | critical | ESXi650-202011401-SG | KB76372 | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3992 | 9.8 | critical | 4.1.0.1 | KB76372 | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3992 | 9.8 | critical | 3.10.1.2 | KB76372 | None<br>NSX-T | 3.x | Any | CVE-2020-3993 | 7.5 | important | 3.0.2 | None | None<br>NSX-T | 2.5.x | Any | CVE-2020-3993 | 7.5 | important | 2.5.2.2.0 | None | None<br>VMware Cloud Foundation (NSX-T) | 4.x | Any | CVE-2020-3993 | 7.5 | important | 4.1 | None | None.<br>VMware Cloud Foundation (NSX-T) | 3.x | Any | CVE-2020-3993 | 7.5 | important | 3.10.1.1 | None. | None<br>ESXi | 7.0 | Any | CVE-2020-3981 | 7.1 | important | ESXi_7.0.1-0.0.16850804 | None. | None<br>ESXi | 6.7 | Any | CVE-2020-3981 | 7.1 | important | ESXi670-202008101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2020-3981 | 7.1 | important | ESXi650-202007101-SG | None | None<br>Fusion | 12.x | OS X | CVE-2020-3981 | N/A | N/A | Unaffected | N/A | N/A<br>Fusion | 11.x | OS X | CVE-2020-3981 | 7.1 | important | 11.5.6 | None | None<br>Workstation | 16.x | Any | CVE-2020-3981 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 15.x | Any | CVE-2020-3981 | 7.1 | important | 15.5.7 | None | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3981 | 7.1 | important | 4.1 | None | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3981 | 7.1 | important | 3.10.1 | None | None<br>ESXi | 7.0 | Any | CVE-2020-3982 | 5.9 | moderate | ESXi_7.0.1-0.0.16850804 | None. | None<br>ESXi | 6.7 | Any | CVE-2020-3982 | 5.9 | moderate | ESXi670-202008101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2020-3982 | 5.9 | moderate | ESXi650-202007101-SG | None | None<br>Fusion | 12.x | OS X | CVE-2020-3982 | N/A | N/A | Unaffected | N/A | N/A<br>Fusion | 11.x | OS X | CVE-2020-3982 | 5.9 | moderate | 11.5.6 | None | None<br>Workstation | 16.x | Any | CVE-2020-3982 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 15.x | Any | CVE-2020-3982 | 5.9 | moderate | 15.5.7 | None | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3982 | 5.9 | moderate | 4.1 | None | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3982 | 5.9 | moderate | 3.10.1 | None | None<br>vCenter Server | 7.0 | Any | CVE-2020-3994 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2020-3994 | 7.5 | important | 6.7 U3 | None | None<br>vCenter Server | 6.7 | Windows | CVE-2020-3994 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.5 | Virtual Appliance | CVE-2020-3994 | 7.5 | important | 6.5 U3K | None | None<br>vCenter Server | 6.5 | Windows | CVE-2020-3994 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2020-3994 | N/A..."
"4.0; 4","32","VCDSA23392","VMSA-2009-0016:VMware vCenter and ESX update release and vMA patch release address multiple security issues in third party components","HIGH","","18 November 2009","CVE-2009-1093; CVE-2009-1094; CVE-2009-1095; CVE-2009-1096; CVE-2009-1097; CVE-2009-1098; CVE-2009-1099; CVE-2009-1100; CVE-2009-1101; CVE-2009-1102; CVE-2009-1103; CVE-2009-1104; CVE-2009-1105; CVE-2009-1106; CVE-2009-1107; CVE-2009-2625; CVE-2009-2670; CVE-2009-2671; CVE-2009-2672; CVE-2009-2673; CVE-2009-2675; CVE-2009-2676; CVE-2009-2716; CVE-2009-2718; CVE-2009-2719; CVE-2009-2720; CVE-2009-2721; CVE-2009-2722; CVE-2009-2723; CVE-2009-2724; CVE-2008-5515; CVE-2009-0033; CVE-2009-0580; CVE-2009-0781; CVE-2009-0783; CVE-2008-1232; CVE-2008-1947; CVE-2008-2370; CVE-2007-5333; CVE-2007-5342; CVE-2007-5461; CVE-2007-6286; CVE-2008-0002; CVE-2009-1252; CVE-2009-0159; CVE-2008-3528; CVE-2008-5700; CVE-2009-0028; CVE-2009-0269; CVE-2009-0322; CVE-2009-0675; CVE-2009-0676; CVE-2009-0778; CVE-2008-4307; CVE-2009-0834; CVE-2009-1337; CVE-2009-0787; CVE-2009-1336; CVE-2009-1439; CVE-2009-1633; CVE-2009-1072; CVE-2009-1630; CVE-2009-1192; CVE-2007-5966; CVE-2009-1385; CVE-2009-1388; CVE-2009-1389; CVE-2009-1895; CVE-2009-2406; CVE-2009-2407; CVE-2009-2692; CVE-2009-2698; CVE-2009-0745; CVE-2009-0746; CVE-2009-0747; CVE-2009-0748; CVE-2009-2847; CVE-2009-2848; CVE-2007-2052; CVE-2007-4965; CVE-2008-1721; CVE-2008-1887; CVE-2008-2315; CVE-2008-3142; CVE-2008-3143; CVE-2008-3144; CVE-2008-4864; CVE-2008-5031; CVE-2009-0696; CVE-2009-2414; CVE-2009-2416; CVE-2009-2417; CVE-2009-2730","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23392","vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"8.0; 7.0; 5.x; 4.x","33","VCDSA24453","VMSA-2024-0012:VMware vCenter Server updates address heap-overflow and privilege escalation vulnerabilities (CVE-2024-37079, CVE-2024-37080, CVE-2024-37081)","CRITICAL","7.8-9.8","18 June 2024","CVE-2024-37079; CVE-2024-37080; CVE-2024-37081","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24453","vCenter Server | 8.0 | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | 8.0 U2d | None | FAQ<br>vCenter Server | 8.0 | Any | CVE-2024-37079, CVE-2024-37080 | 9.8, 9.8 | Critical | 8.0 U1e | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | 7.0 U3r | None | FAQ<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | KB88287 | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | KB88287 | None | FAQ"
