"No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"96","VCDSA23613","VMSA-2021-0021:VMware vRealize Operations update addresses SSRF Vulnerability","LOW","","10 October 2021","CVE-2021-22033","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23613","vRealize Operations | 8.x, 7.x | Any | CVE-2021-22033 | 2.7 | low | 8.6.0 | None | None<br>VMware Cloud Foundation (vROps) | 4.x, 3.x | Any | CVE-2021-22033 | 2.7 | low | KB 89887 | None | None<br>vRealize Suite Lifecycle Manager (vROps) | 8.x | Any | CVE-2021-22033 | 2.7 | low | 8.6 | None | None"
"97","VCDSA23611","VMSA-2021-0020:VMware vCenter Server updates address multiple security vulnerabilities","CRITICAL","","18 September 2021","CVE-2021-21991; CVE-2021-21992; CVE-2021-21993; CVE-2021-22005; CVE-2021-22006; CVE-2021-22007; CVE-2021-22008; CVE-2021-22009; CVE-2021-22010; CVE-2021-22011; CVE-2021-22012; CVE-2021-22013; CVE-2021-22014; CVE-2021-22015; CVE-2021-22016; CVE-2021-22017; CVE-2021-22018; CVE-2021-22019; CVE-2021-22020","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23611","vCenter Server | 7.0 | Any | CVE-2021-22005 | 9.8 | critical | 7.0 U2c | KB85717 | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | 7.0 U2c | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-22011, CVE-2021-22018 | 6.5, 8.1 | important | 7.0 U2d | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22016, CVE-2021-22017 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22005 | 9.8 | critical | KB85718 (4.3) | KB85717 | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | KB85718 (4.3) | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22011, CVE-2021-22018 | 6.5, 8.1 | important | KB85718 (4.3.1) | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22016, CVE-2021-22017 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2021-22005 | 9.8 | critical | 6.7 U3o | KB85717 | FAQ<br>vCenter Server | 6.7 | Windows | CVE-2021-22005 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22011, CVE-2021-22016, CVE-2021-22017 | 4.3-8.8 | important | 6.7 U3o | None | FAQ<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2021-22007, CVE-2021-22015, CVE-2021-22014, CVE-2021-22019, CVE-2021-22020 | 5.0-7.8 | important | 6.7 U3o | None | FAQ<br>vCenter Server | 6.7 | Windows | CVE-2021-22007, CVE-2021-22014, CVE-2021-22015, CVE-2021-22019, CVE-2021-22020 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22018 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22005 | 9.8 | critical | KB85719 (3.10.2.2) | KB85717 | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22006, CVE-2021-22007, CVE-2021-22008, CVE-2021-22009, CVE-2021-22010, CVE-2021-22011, CVE-2021-22014, CVE-2021-22015, CVE-2021-22016, CVE-2021-22017, CVE-2021-22019, CVE-2021-22020 | 4.3-8.8 | important | KB85719 (3.10.2.2) | None | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-22012, CVE-2021-22013, CVE-2021-22018 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.5 | Any | CVE-2021-21991, CVE-2021-21992, CVE-2021-21993, CVE-2021-22008, CVE-2021-22009, CVE-2021-22011, CVE-2021-22017 | 4.3-8.8 | important | 6.5 U3q | None | FAQ<br>vCenter Server | 6.5 | Virtual Appliance | CVE-2..."
"98","VCDSA23610","VMSA-2021-0019:VMware vRealize Log Insight updates address Cross Site Scripting (XSS) vulnerability","MEDIUM","","22 August 2021","CVE-2021-22021","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23610","VMware vRealize Log Insight | 8.3 | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | KB85414 | None | None<br>VMware vRealize Log Insight | 8.2 | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | KB85412 | None | None<br>VMware vRealize Log Insight | 8.1.1, 8.1.0, 8.0.0 and 4.x | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | KB85405 | None | None<br>VMware Cloud Foundation (vRLI) | 4.x | Virtual Appliance | CVE-2021-22021 | 6.5 | moderate | 4.3 | None | None"
"99","VCDSA23609","VMSA-2021-0018:VMware vRealize Operations updates address multiple security vulnerabilities","HIGH","","22 August 2021","CVE-2021-22022; CVE-2021-22023; CVE-2021-22024; CVE-2021-22025; CVE-2021-22026; CVE-2021-22027","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23609","vRealize Operations Manager | 8.4.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85383 | None | FAQ<br>vRealize Operations Manager | 8.3.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85382 | None | FAQ<br>vRealize Operations Manager | 8.2.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85381 | None | FAQ<br>vRealize Operations Manager | 8.1.1, 8.1.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85380 | None | FAQ<br>vRealize Operations Manager | 8.0.1, 8.0.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85379 | None | FAQ<br>vRealize Operations Manager | 7.5.0 | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85378 | None | FAQ<br>VMware Cloud Foundation (vROps) | 4.x | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85452 | None | FAQ<br>VMware Cloud Foundation (vROps) | 3.x | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85452 | None | FAQ<br>vRealize Suite Lifecycle Manager (vROps) | 8.x | Any | CVE-2021-22022,  CVE-2021-22023, CVE-2021-22024, CVE-2021-22025, CVE-2021-22026, CVE-2021-22027 | 4.4 - 8.6 | important | KB85452 | None | FAQ"
"100","VCDSA23608","VMSA-2021-0016:VMware Workspace ONE Access, Identity Manager and vRealize Automation address multiple vulnerabilities","HIGH","","03 August 2021","CVE-2021-22002; CVE-2021-22003","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23608","Access | 20.10.01 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>Access | 20.10 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>Access | 20.01 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.5 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.4 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.3 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.2 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vRealize Automation (vIDM) [1] | 7.6 | Linux | CVE-2021-22002 | 8.6 | important | vRA 7.6 Patch 23 | KB85255 | KB70911<br>VMware Cloud Foundation (vIDM) | 4.x | Any | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None"
"101","VCDSA23606","VMSA-2021-0014:VMware ESXi updates address authentication and denial of service vulnerabilities","HIGH","","11 July 2021","CVE-2021-21994; CVE-2021-21995","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23606","ESXi | 7.0 | Any | CVE-2021-21994 | 7.0 | important | ESXi70U2-17630552 | KB1025757 | None<br>ESXi | 6.7 | Any | CVE-2021-21994 | 7.0 | important | ESXi670-202103101-SG | KB1025757 | None<br>ESXi | 6.5 | Any | CVE-2021-21994 | 7.0 | important | ESXi650-202107401-SG | KB1025757 | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-21994 | 7.0 | important | 4.3 | KB1025757 | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-21994 | 7.0 | important | 3.10.2 | KB1025757 | None<br>ESXi | 7.0 | Any | CVE-2021-21995 | 5.3 | moderate | ESXi70U2-17630552 | KB76372 | None<br>ESXi | 6.7 | Any | CVE-2021-21995 | 5.3 | moderate | ESXi670-202103101-SG | KB76372 | None<br>ESXi | 6.5 | Any | CVE-2021-21995 | 5.3 | moderate | ESXi650-202107401-SG | KB76372 | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-21995 | 5.3 | moderate | 4.3 | KB76372 | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-21995 | 5.3 | moderate | 3.10.2 | KB76372 | None"
"102","VCDSA23605","VMSA-2021-0013:VMware Tools, VMRC and VMware App Volumes update addresses a local privilege escalation vulnerability","HIGH","","20 June 2021","CVE-2021-21999","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23605","VMware Tools | 11.3.0 | Any | CVE-2021-21999 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Tools | 11.x.y | Windows | CVE-2021-21999 | 7.8 | important | 11.2.6 | None | None<br>VMware Tools | 10.x.y | Any | CVE-2021-21999 | N/A | N/A | Unaffected | N/A | N/A<br>VMRC for Windows | 12.x | Windows | CVE-2021-21999 | 7.8 | important | 12.0.1 | None | None<br>App Volumes | 4 | Windows | CVE-2021-21999 | 7.8 | important | 2103 | None | None<br>App Volumes | 2.x | Windows | CVE-2021-21999 | 7.8 | important | 2.18.10 | None | None"
"103","VCDSA23603","VMSA-2021-0011:VMware Tools for Windows update addresses a denial-of-service vulnerability","LOW","","15 June 2021","CVE-2021-21997","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23603","VMware Tools for Windows | 11.x.y and prior | Windows | CVE-2021-21997 | 3.3 | low | 11.3.0 | None | None"
"104","VCDSA23602","VMSA-2021-0010:VMware vCenter Server updates address remote code execution and authentication vulnerabilities","CRITICAL","","23 May 2021","CVE-2021-21985; CVE-2021-21986","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23602","vCenter Server | 7.0 | Any | CVE-2021-21985 | 9.8 | critical | 7.0 U2b | KB83829 | FAQ<br>vCenter Server | 6.7 | Any | CVE-2021-21985 | 9.8 | critical | 6.7 U3n | KB83829 | FAQ<br>vCenter Server | 6.5 | Any | CVE-2021-21985 | 9.8 | critical | 6.5 U3p | KB83829 | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21985 | 9.8 | critical | 4.2.1 | KB83829 | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21985 | 9.8 | critical | 3.10.2.1 | KB83829 | FAQ<br>vCenter Server | 7.0 | Any | CVE-2021-21986 | 6.5 | moderate | 7.0 U2b | KB83829 | FAQ<br>vCenter Server | 6.7 | Any | CVE-2021-21986 | 6.5 | moderate | 6.7 U3n | KB83829 | FAQ<br>vCenter Server | 6.5 | Any | CVE-2021-21986 | 6.5 | moderate | 6.5 U3p | KB83829 | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21986 | 6.5 | moderate | 4.2.1 | KB83829 | FAQ<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21986 | 6.5 | moderate | 3.10.2.1 | KB83829 | FAQ"
"105","VCDSA23601","VMSA-2021-0009:VMware Workstation and Horizon Client for Windows updates address multiple security vulnerabilities","LOW","","18 May 2021","CVE-2021-21987; CVE-2021-21988; CVE-2021-21989","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23601","Horizon Client for Windows | 5.x and prior | Windows | CVE-2021-21987, CVE-2021-21988, CVE-2021-21989 | 3.2 | low | 5.5.2 | None | None<br>Workstation | 16.x | Any | CVE-2021-21987, CVE-2021-21988, CVE-2021-21989 | 3.2 | low | 16.1.2 | None | None"
"106","VCDSA23593","VMSA-2021-0007:VMware vRealize Business for Cloud updates address a remote code execution vulnerability","CRITICAL","","03 May 2021","CVE-2021-21984","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23593","VMware vRealize Business for Cloud | 7.6 | Any | CVE-2021-21984 | 9.8 | critical | KB83475 | None | KB83475"
"107","VCDSA23592","VMSA-2021-0006:VMware NSX-T updates address a privilege escalation vulnerability","HIGH","","17 April 2021","CVE-2021-21981","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23592","NSX-T [1] | 3.1.1 [2] | Any | CVE-2021-21981 | 7.5 | important | 3.1.2 | KB83047 | None"
"108","VCDSA23600","VMSA-2021-0004:VMware vRealize Operations updates address Server Side Request Forgery and Arbitrary File Write vulnerabilities","CRITICAL","","28 March 2021","CVE-2021-21975; CVE-2021-21983","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23600","[2] vRealize Operations Manager | 8.4.0 | Any | CVE-2021-21975 | 4.3 | moderate | KB85383 | None | None<br>[1] vRealize Operations Manager | 8.3.0 | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB85382 | KB83210 | FAQ<br>[1] vRealize Operations Manager | 8.2.0 | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB85381 | KB83095 | FAQ<br>[1] vRealize Operations Manager | 8.1.1, 8.1.0 | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB85380 | KB83094 | FAQ<br>[1] vRealize Operations Manager | 8.0.1, 8.0.0 | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB85379 | KB83093 | FAQ<br>[1] vRealize Operations Manager | 7.5.0 | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB85378 | KB82367 | FAQ<br>vRealize Operations Manager | 7.0.0 | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | No patch planned | KB83287 | FAQ<br>vRealize Operations Manager | 6.7.0 | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | No patch planned | KB83287 | FAQ<br>VMware Cloud Foundation (vROps) | 4.x | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB83260 | See 'Response Matrix' workaround column above | FAQ<br>VMware Cloud Foundation (vROps) | 3.x | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB83260 | See 'Response Matrix' workaround column above | FAQ<br>vRealize Suite Lifecycle Manager (vROps) | 8.x | Any | CVE-2021-21975, CVE-2021-21983 | 7.2 - 8.6 | critical | KB83260 | See 'Response Matrix' workaround column above | FAQ"
"109","VCDSA23599","VMSA-2021-0002:VMware ESXi and vCenter Server updates address multiple security vulnerabilities","CRITICAL","","21 February 2021","CVE-2021-21972; CVE-2021-21973; CVE-2021-21974","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23599","vCenter Server | 7.0 | Any | CVE-2021-21972 | 9.8 | critical | 7.0 U1c | KB82374 | None<br>vCenter Server | 6.7 | Any | CVE-2021-21972 | 9.8 | critical | 6.7 U3l | KB82374 | None<br>vCenter Server | 6.5 | Any | CVE-2021-21972 | 9.8 | critical | 6.5 U3n | KB82374 | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21972 | 9.8 | critical | 4.2 | KB82374 | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21972 | 9.8 | critical | 3.10.1.2 | KB82374 | None<br>[1] ESXi | 7.0 | Any | CVE-2021-21974 | 8.8 | important | ESXi70U1c-17325551 | KB76372 | None<br>[1] ESXi | 6.7 | Any | CVE-2021-21974 | 8.8 | important | ESXi670-202102401-SG | KB76372 | None<br>[1] ESXi | 6.5 | Any | CVE-2021-21974 | 8.8 | important | ESXi650-202102101-SG | KB76372 | None<br>[1] Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-21974 | 8.8 | important | 4.2 | KB76372 | None<br>[1] Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-21974 | 8.8 | important | [2] KB82705 | KB76372 | None<br>vCenter Server | 7.0 | Any | CVE-2021-21973 | 5.3 | moderate | 7.0 U1c | KB82374 | None<br>vCenter Server | 6.7 | Any | CVE-2021-21973 | 5.3 | moderate | 6.7 U3l | KB82374 | None<br>vCenter Server | 6.5 | Any | CVE-2021-21973 | 5.3 | moderate | 6.5 U3n | KB82374 | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2021-21973 | 5.3 | moderate | 4.2 | KB82374 | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2021-21973 | 5.3 | moderate | 3.10.1.2 | KB82374 | None"
"110","VCDSA23598","VMSA-2021-0001:vSphere Replication updates address a command injection vulnerability","HIGH","","09 February 2021","CVE-2021-21976","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23598","vSphere Replication | 8.3.x | Any | CVE-2021-21976 | 7.2 | important | 8.3.1.2 | None | None<br>vSphere Replication | 8.2.x | Any | CVE-2021-21976 | 7.2 | important | 8.2.1.1 | None | None<br>vSphere Replication | 8.1.x | Any | CVE-2021-21976 | 7.2 | important | 8.1.2.3 | None | None<br>vSphere Replication | 6.5.x | Any | CVE-2021-21976 | 7.2 | important | 6.5.1.5 | None | None"
"111","VCDSA23597","VMSA-2020-0029:VMware ESXi, Workstation, Fusion and Cloud Foundation updates address a denial of service vulnerability","LOW","","15 December 2020","CVE-2020-3999","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23597","ESXi | 7.0 | Any | CVE-2020-3999 | 3.3 | low | ESXi70U1c-17325551 | None | None<br>ESXi | 6.7 | Any | CVE-2020-3999 | N/A | N/A | Unaffected | N/A | N/A<br>ESXi | 6.5 | Any | CVE-2020-3999 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 16.x | Any | CVE-2020-3999 | 3.3 | low | 16.0 | None | None<br>Workstation | 15.x | Any | CVE-2020-3999 | 3.3 | low | 15.5.7 | None | None<br>Fusion | 12.x | OS X | CVE-2020-3999 | 3.3 | low | 12.0 | None | None<br>Fusion | 11.x | OS X | CVE-2020-3999 | 3.3 | low | 11.5.7 | None | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3999 | 3.3 | low | 4.2 | None | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3999 | N/A | N/A | Unaffected | N/A | N/A"
"112","VCDSA23594","VMSA-2020-0027:VMware Workspace One Access, Access Connector, Identity Manager, and Identity Manager Connector address command injection vulnerability","HIGH","","21 November 2020","CVE-2020-4006","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23594","Access | 20.10 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>Access | 20.01 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM | 3.3.3 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM | 3.3.2 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM | 3.3.1 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 19.03.0.0, 19.03.0.1 | WIndows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.3 | Windows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.2 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.2 | Windows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.1 | Linux | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>vIDM Connector | 3.3.1 | Windows | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>[1]VMware Cloud Foundation (vIDM) | 4.x | Any | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None<br>[1]vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2020-4006 | 7.2 | important | KB81754 | KB81731 | None"
"113","VCDSA23583","VMSA-2020-0026:VMware ESXi, Workstation and Fusion updates address use-after-free and privilege escalation vulnerabilities","CRITICAL","","17 November 2020","CVE-2020-4004; CVE-2020-4005","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23583","ESXi | 7.0 | Any | CVE-2020-4004 | 9.3 | critical | ESXi70U1b-17168206 | Remove XHCI (USB 3.x) controller | None<br>ESXi | 6.7 | Any | CVE-2020-4004 | 9.3 | critical | ESXi670-202011101-SG | Remove XHCI (USB 3.x) controller | None<br>ESXi | 6.5 | Any | CVE-2020-4004 | 9.3 | critical | ESXi650-202011301-SG | Remove XHCI (USB 3.x) controller | None<br>Fusion | 12.x | OS X | CVE-2020-4004 | N/A | N/A | Unaffected | N/A | N/A<br>Fusion | 11.x | OS X | CVE-2020-4004 | 9.3 | critical | 11.5.7 | Remove XHCI (USB 3.x) controller | None<br>Workstation | 16.x | Any | CVE-2020-4004 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 15.x | Any | CVE-2020-4004 | 9.3 | critical | 15.5.7 | Remove XHCI (USB 3.x) controller | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-4004 | 9.3 | critical | 4.1.0.1 | Remove XHCI (USB 3.x) controller | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-4004 | 9.3 | critical | 3.10.1.2 | Remove XHCI (USB 3.x) controller | None<br>ESXi | 7.0 | Any | CVE-2020-4005 | 8.8 | important | ESXi70U1b-17168206 | None | None<br>ESXi | 6.7 | Any | CVE-2020-4005 | 8.8 | important | ESXi670-202011101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2020-4005 | 8.8 | important | ESXi650-202011301-SG | None | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-4005 | 8.8 | important | 4.1.0.1 | None | None<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-4005 | 8.8 | important | 3.10.1.2 | None | None"
